"","V1","V2","V3"
"20264","V",1001,"1"
"20265","V",1004,"1"
"20266","V",1034,"1"
"20267","C",27334,"27334"
"20268","V",1035,"1"
"20269","V",1037,"1"
"20270","V",1009,"1"
"20271","V",1017,"1"
"20272","V",1076,"1"
"20273","V",1003,"1"
"20274","V",1018,"1"
"20275","V",1004,"1"
"20276","C",27343,"27343"
"20277","V",1138,"1"
"20278","V",1008,"1"
"20279","V",1037,"1"
"20280","V",1009,"1"
"20281","V",1109,"1"
"20282","V",1068,"1"
"20283","V",1034,"1"
"20284","C",27350,"27350"
"20285","V",1008,"1"
"20286","V",1152,"1"
"20287","V",1009,"1"
"20288","V",1039,"1"
"20289","V",1034,"1"
"20290","V",1018,"1"
"20291","C",27356,"27356"
"20292","V",1030,"1"
"20293","V",1049,"1"
"20294","V",1017,"1"
"20295","V",1134,"1"
"20296","V",1024,"1"
"20297","V",1004,"1"
"20298","C",27363,"27363"
"20299","V",1008,"1"
"20300","V",1009,"1"
"20301","V",1052,"1"
"20302","V",1001,"1"
"20303","V",1066,"1"
"20304","V",1034,"1"
"20305","V",1018,"1"
"20306","C",27365,"27365"
"20307","V",1008,"1"
"20308","V",1017,"1"
"20309","V",1001,"1"
"20310","V",1003,"1"
"20311","V",1032,"1"
"20312","V",1018,"1"
"20313","C",27370,"27370"
"20314","V",1035,"1"
"20315","V",1037,"1"
"20316","V",1009,"1"
"20317","V",1003,"1"
"20318","V",1018,"1"
"20319","V",1004,"1"
"20320","C",27386,"27386"
"20321","V",1017,"1"
"20322","V",1013,"1"
"20323","V",1010,"1"
"20324","V",1000,"1"
"20325","V",1110,"1"
"20326","V",1100,"1"
"20327","V",1006,"1"
"20328","V",1001,"1"
"20329","V",1034,"1"
"20330","C",27387,"27387"
"20331","V",1008,"1"
"20332","V",1030,"1"
"20333","V",1017,"1"
"20334","V",1024,"1"
"20335","V",1001,"1"
"20336","V",1004,"1"
"20337","V",1078,"1"
"20338","C",27418,"27418"
"20339","V",1008,"1"
"20340","V",1009,"1"
"20341","V",1060,"1"
"20342","V",1052,"1"
"20343","V",1034,"1"
"20344","V",1018,"1"
"20345","C",27422,"27422"
"20346","V",1119,"1"
"20347","V",1017,"1"
"20348","V",1008,"1"
"20349","V",1037,"1"
"20350","V",1009,"1"
"20351","V",1100,"1"
"20352","V",1002,"1"
"20353","V",1028,"1"
"20354","C",27425,"27425"
"20355","V",1035,"1"
"20356","V",1037,"1"
"20357","V",1009,"1"
"20358","V",1017,"1"
"20359","V",1001,"1"
"20360","V",1018,"1"
"20361","C",27442,"27442"
"20362","V",1062,"1"
"20363","V",1082,"1"
"20364","V",1161,"1"
"20365","V",1017,"1"
"20366","V",1103,"1"
"20367","V",1083,"1"
"20368","C",27458,"27458"
"20369","V",1035,"1"
"20370","V",1008,"1"
"20371","V",1046,"1"
"20372","V",1017,"1"
"20373","V",1001,"1"
"20374","V",1041,"1"
"20375","V",1018,"1"
"20376","V",1034,"1"
"20377","V",1004,"1"
"20378","C",27461,"27461"
"20379","V",1017,"1"
"20380","V",1018,"1"
"20381","V",1008,"1"
"20382","V",1035,"1"
"20383","V",1037,"1"
"20384","V",1046,"1"
"20385","V",1009,"1"
"20386","V",1001,"1"
"20387","V",1061,"1"
"20388","V",1003,"1"
"20389","V",1034,"1"
"20390","C",27468,"27468"
"20391","V",1118,"1"
"20392","V",1017,"1"
"20393","V",1018,"1"
"20394","V",1078,"1"
"20395","V",1035,"1"
"20396","V",1109,"1"
"20397","V",1197,"1"
"20398","V",1001,"1"
"20399","V",1134,"1"
"20400","C",27472,"27472"
"20401","V",1008,"1"
"20402","V",1295,"1"
"20403","V",1017,"1"
"20404","V",1001,"1"
"20405","V",1004,"1"
"20406","V",1018,"1"
"20407","C",27494,"27494"
"20408","V",1030,"1"
"20409","V",1295,"1"
"20410","V",1058,"1"
"20411","V",1102,"1"
"20412","V",1024,"1"
"20413","V",1018,"1"
"20414","V",1004,"1"
"20415","C",27503,"27503"
"20416","V",1263,"1"
"20417","V",1067,"1"
"20418","V",1159,"1"
"20419","V",1027,"1"
"20420","V",1295,"1"
"20421","V",1068,"1"
"20422","V",1034,"1"
"20423","V",1130,"1"
"20424","V",1020,"1"
"20425","V",1070,"1"
"20426","V",1018,"1"
"20427","V",1268,"1"
"20428","V",1008,"1"
"20429","V",1038,"1"
"20430","V",1026,"1"
"20431","V",1041,"1"
"20432","V",1053,"1"
"20433","V",1176,"1"
"20434","C",27505,"27505"
"20435","V",1130,"1"
"20436","V",1118,"1"
"20437","V",1119,"1"
"20438","V",1020,"1"
"20439","V",1058,"1"
"20440","V",1017,"1"
"20441","V",1004,"1"
"20442","V",1018,"1"
"20443","V",1008,"1"
"20444","V",1003,"1"
"20445","V",1197,"1"
"20446","V",1001,"1"
"20447","V",1134,"1"
"20448","V",1096,"1"
"20449","C",27509,"27509"
"20450","V",1029,"1"
"20451","V",1008,"1"
"20452","V",1055,"1"
"20453","V",1017,"1"
"20454","V",1040,"1"
"20455","V",1003,"1"
"20456","V",1048,"1"
"20457","V",1018,"1"
"20458","C",27520,"27520"
"20459","V",1081,"1"
"20460","V",1018,"1"
"20461","V",1008,"1"
"20462","V",1127,"1"
"20463","V",1035,"1"
"20464","V",1010,"1"
"20465","V",1009,"1"
"20466","V",1040,"1"
"20467","C",27524,"27524"
"20468","V",1130,"1"
"20469","V",1157,"1"
"20470","V",1054,"1"
"20471","V",1017,"1"
"20472","V",1014,"1"
"20473","V",1018,"1"
"20474","V",1109,"1"
"20475","V",1001,"1"
"20476","V",1003,"1"
"20477","C",27526,"27526"
"20478","V",1095,"1"
"20479","V",1040,"1"
"20480","V",1088,"1"
"20481","V",1034,"1"
"20482","V",1004,"1"
"20483","V",1014,"1"
"20484","C",27550,"27550"
"20485","V",1194,"1"
"20486","V",1004,"1"
"20487","V",1000,"1"
"20488","V",1008,"1"
"20489","V",1136,"1"
"20490","V",1027,"1"
"20491","V",1038,"1"
"20492","V",1026,"1"
"20493","V",1034,"1"
"20494","C",27557,"27557"
"20495","V",1017,"1"
"20496","V",1070,"1"
"20497","V",1067,"1"
"20498","V",1004,"1"
"20499","V",1010,"1"
"20500","V",1008,"1"
"20501","V",1030,"1"
"20502","V",1068,"1"
"20503","C",27563,"27563"
"20504","V",1009,"1"
"20505","V",1076,"1"
"20506","V",1017,"1"
"20507","V",1001,"1"
"20508","V",1061,"1"
"20509","V",1034,"1"
"20510","C",27573,"27573"
"20511","V",1025,"1"
"20512","V",1058,"1"
"20513","V",1026,"1"
"20514","V",1059,"1"
"20515","V",1034,"1"
"20516","V",1004,"1"
"20517","C",27586,"27586"
"20518","V",1000,"1"
"20519","V",1008,"1"
"20520","V",1011,"1"
"20521","V",1012,"1"
"20522","V",1088,"1"
"20523","V",1014,"1"
"20524","C",27587,"27587"
"20525","V",1008,"1"
"20526","V",1017,"1"
"20527","V",1003,"1"
"20528","V",1156,"1"
"20529","V",1034,"1"
"20530","V",1018,"1"
"20531","C",27596,"27596"
"20532","V",1035,"1"
"20533","V",1008,"1"
"20534","V",1037,"1"
"20535","V",1009,"1"
"20536","V",1114,"1"
"20537","V",1001,"1"
"20538","V",1004,"1"
"20539","V",1018,"1"
"20540","V",1002,"1"
"20541","C",27602,"27602"
"20542","V",1017,"1"
"20543","V",1018,"1"
"20544","V",1004,"1"
"20545","V",1014,"1"
"20546","V",1035,"1"
"20547","V",1036,"1"
"20548","V",1000,"1"
"20549","V",1008,"1"
"20550","V",1009,"1"
"20551","V",1052,"1"
"20552","V",1031,"1"
"20553","V",1040,"1"
"20554","V",1096,"1"
"20555","V",1088,"1"
"20556","V",1002,"1"
"20557","C",27605,"27605"
"20558","V",1008,"1"
"20559","V",1015,"1"
"20560","V",1016,"1"
"20561","V",1009,"1"
"20562","V",1017,"1"
"20563","V",1004,"1"
"20564","V",1034,"1"
"20565","C",27609,"27609"
"20566","V",1130,"1"
"20567","V",1024,"1"
"20568","V",1030,"1"
"20569","V",1150,"1"
"20570","V",1031,"1"
"20571","V",1040,"1"
"20572","V",1121,"1"
"20573","V",1053,"1"
"20574","V",1002,"1"
"20575","C",27641,"27641"
"20576","V",1127,"1"
"20577","V",1036,"1"
"20578","V",1008,"1"
"20579","V",1020,"1"
"20580","V",1017,"1"
"20581","V",1070,"1"
"20582","V",1041,"1"
"20583","V",1018,"1"
"20584","V",1004,"1"
"20585","V",1034,"1"
"20586","C",27646,"27646"
"20587","V",1008,"1"
"20588","V",1037,"1"
"20589","V",1009,"1"
"20590","V",1017,"1"
"20591","V",1004,"1"
"20592","V",1034,"1"
"20593","C",27647,"27647"
"20594","V",1035,"1"
"20595","V",1008,"1"
"20596","V",1037,"1"
"20597","V",1009,"1"
"20598","V",1003,"1"
"20599","V",1001,"1"
"20600","V",1080,"1"
"20601","V",1018,"1"
"20602","C",27661,"27661"
"20603","V",1035,"1"
"20604","V",1037,"1"
"20605","V",1009,"1"
"20606","V",1017,"1"
"20607","V",1001,"1"
"20608","V",1018,"1"
"20609","V",1004,"1"
"20610","C",27667,"27667"
"20611","V",1008,"1"
"20612","V",1112,"1"
"20613","V",1037,"1"
"20614","V",1009,"1"
"20615","V",1040,"1"
"20616","V",1017,"1"
"20617","C",27681,"27681"
"20618","V",1119,"1"
"20619","V",1124,"1"
"20620","V",1020,"1"
"20621","V",1104,"1"
"20622","V",1241,"1"
"20623","V",1004,"1"
"20624","V",1027,"1"
"20625","V",1100,"1"
"20626","V",1026,"1"
"20627","V",1096,"1"
"20628","C",27690,"27690"
"20629","V",1020,"1"
"20630","V",1012,"1"
"20631","V",1052,"1"
"20632","V",1060,"1"
"20633","V",1003,"1"
"20634","V",1004,"1"
"20635","C",27695,"27695"
"20636","V",1077,"1"
"20637","V",1133,"1"
"20638","V",1049,"1"
"20639","V",1040,"1"
"20640","V",1001,"1"
"20641","V",1067,"1"
"20642","V",1018,"1"
"20643","C",27702,"27702"
"20644","V",1187,"1"
"20645","V",1206,"1"
"20646","V",1020,"1"
"20647","V",1009,"1"
"20648","V",1295,"1"
"20649","V",1017,"1"
"20650","V",1074,"1"
"20651","C",27704,"27704"
"20652","V",1058,"1"
"20653","V",1046,"1"
"20654","V",1017,"1"
"20655","V",1096,"1"
"20656","V",1001,"1"
"20657","V",1018,"1"
"20658","C",27709,"27709"
"20659","V",1008,"1"
"20660","V",1096,"1"
"20661","V",1043,"1"
"20662","V",1004,"1"
"20663","V",1034,"1"
"20664","V",1018,"1"
"20665","C",27725,"27725"
"20666","V",1054,"1"
"20667","V",1017,"1"
"20668","V",1004,"1"
"20669","V",1018,"1"
"20670","V",1035,"1"
"20671","V",1030,"1"
"20672","V",1037,"1"
"20673","V",1009,"1"
"20674","V",1001,"1"
"20675","V",1034,"1"
"20676","C",27728,"27728"
"20677","V",1081,"1"
"20678","V",1082,"1"
"20679","V",1295,"1"
"20680","V",1011,"1"
"20681","V",1040,"1"
"20682","V",1018,"1"
"20683","C",27729,"27729"
"20684","V",1008,"1"
"20685","V",1009,"1"
"20686","V",1052,"1"
"20687","V",1040,"1"
"20688","V",1032,"1"
"20689","V",1014,"1"
"20690","C",27743,"27743"
"20691","V",1020,"1"
"20692","V",1295,"1"
"20693","V",1001,"1"
"20694","V",1114,"1"
"20695","V",1018,"1"
"20696","V",1034,"1"
"20697","V",1004,"1"
"20698","C",27751,"27751"
"20699","V",1008,"1"
"20700","V",1060,"1"
"20701","V",1052,"1"
"20702","V",1040,"1"
"20703","V",1017,"1"
"20704","V",1034,"1"
"20705","C",27763,"27763"
"20706","V",1008,"1"
"20707","V",1016,"1"
"20708","V",1056,"1"
"20709","V",1009,"1"
"20710","V",1032,"1"
"20711","V",1066,"1"
"20712","C",27772,"27772"
"20713","V",1295,"1"
"20714","V",1058,"1"
"20715","V",1017,"1"
"20716","V",1001,"1"
"20717","V",1096,"1"
"20718","V",1018,"1"
"20719","V",1004,"1"
"20720","C",27774,"27774"
"20721","V",1035,"1"
"20722","V",1037,"1"
"20723","V",1090,"1"
"20724","V",1009,"1"
"20725","V",1001,"1"
"20726","V",1004,"1"
"20727","V",1018,"1"
"20728","C",27789,"27789"
"20729","V",1081,"1"
"20730","V",1017,"1"
"20731","V",1014,"1"
"20732","V",1008,"1"
"20733","V",1000,"1"
"20734","V",1037,"1"
"20735","V",1089,"1"
"20736","V",1009,"1"
"20737","V",1031,"1"
"20738","V",1003,"1"
"20739","C",27791,"27791"
"20740","V",1017,"1"
"20741","V",1018,"1"
"20742","V",1035,"1"
"20743","V",1008,"1"
"20744","V",1090,"1"
"20745","V",1009,"1"
"20746","V",1001,"1"
"20747","V",1032,"1"
"20748","C",27794,"27794"
"20749","V",1008,"1"
"20750","V",1130,"1"
"20751","V",1025,"1"
"20752","V",1009,"1"
"20753","V",1061,"1"
"20754","V",1002,"1"
"20755","C",27795,"27795"
"20756","V",1008,"1"
"20757","V",1016,"1"
"20758","V",1020,"1"
"20759","V",1009,"1"
"20760","V",1070,"1"
"20761","V",1041,"1"
"20762","V",1034,"1"
"20763","V",1004,"1"
"20764","C",27797,"27797"
"20765","V",1130,"1"
"20766","V",1008,"1"
"20767","V",1099,"1"
"20768","V",1017,"1"
"20769","V",1003,"1"
"20770","V",1001,"1"
"20771","V",1004,"1"
"20772","V",1184,"1"
"20773","C",27803,"27803"
"20774","V",1035,"1"
"20775","V",1008,"1"
"20776","V",1009,"1"
"20777","V",1001,"1"
"20778","V",1003,"1"
"20779","V",1059,"1"
"20780","V",1034,"1"
"20781","V",1018,"1"
"20782","V",1004,"1"
"20783","C",27809,"27809"
"20784","V",1004,"1"
"20785","V",1018,"1"
"20786","V",1035,"1"
"20787","V",1127,"1"
"20788","V",1008,"1"
"20789","V",1009,"1"
"20790","V",1001,"1"
"20791","V",1003,"1"
"20792","V",1034,"1"
"20793","C",27814,"27814"
"20794","V",1076,"1"
"20795","V",1001,"1"
"20796","V",1003,"1"
"20797","V",1078,"1"
"20798","V",1018,"1"
"20799","V",1004,"1"
"20800","C",27819,"27819"
"20801","V",1036,"1"
"20802","V",1000,"1"
"20803","V",1046,"1"
"20804","V",1031,"1"
"20805","V",1004,"1"
"20806","V",1034,"1"
"20807","V",1014,"1"
"20808","V",1018,"1"
"20809","C",27825,"27825"
"20810","V",1036,"1"
"20811","V",1010,"1"
"20812","V",1190,"1"
"20813","V",1093,"1"
"20814","V",1124,"1"
"20815","V",1040,"1"
"20816","V",1059,"1"
"20817","C",27827,"27827"
"20818","V",1130,"1"
"20819","V",1148,"1"
"20820","V",1014,"1"
"20821","V",1000,"1"
"20822","V",1039,"1"
"20823","V",1040,"1"
"20824","V",1003,"1"
"20825","V",1088,"1"
"20826","C",27831,"27831"
"20827","V",1008,"1"
"20828","V",1009,"1"
"20829","V",1017,"1"
"20830","V",1001,"1"
"20831","V",1003,"1"
"20832","V",1004,"1"
"20833","V",1018,"1"
"20834","V",1074,"1"
"20835","C",27835,"27835"
"20836","V",1008,"1"
"20837","V",1009,"1"
"20838","V",1040,"1"
"20839","V",1052,"1"
"20840","V",1017,"1"
"20841","V",1014,"1"
"20842","V",1034,"1"
"20843","C",27837,"27837"
"20844","V",1112,"1"
"20845","V",1077,"1"
"20846","V",1037,"1"
"20847","V",1009,"1"
"20848","V",1017,"1"
"20849","V",1001,"1"
"20850","V",1034,"1"
"20851","V",1018,"1"
"20852","C",27838,"27838"
"20853","V",1008,"1"
"20854","V",1009,"1"
"20855","V",1056,"1"
"20856","V",1017,"1"
"20857","V",1001,"1"
"20858","V",1032,"1"
"20859","V",1034,"1"
"20860","V",1004,"1"
"20861","C",27842,"27842"
"20862","V",1008,"1"
"20863","V",1030,"1"
"20864","V",1009,"1"
"20865","V",1076,"1"
"20866","V",1034,"1"
"20867","V",1018,"1"
"20868","V",1074,"1"
"20869","C",27845,"27845"
"20870","V",1000,"1"
"20871","V",1077,"1"
"20872","V",1058,"1"
"20873","V",1100,"1"
"20874","V",1003,"1"
"20875","V",1001,"1"
"20876","V",1018,"1"
"20877","C",27852,"27852"
"20878","V",1025,"1"
"20879","V",1017,"1"
"20880","V",1004,"1"
"20881","V",1067,"1"
"20882","V",1008,"1"
"20883","V",1027,"1"
"20884","V",1023,"1"
"20885","V",1001,"1"
"20886","V",1041,"1"
"20887","V",1068,"1"
"20888","V",1034,"1"
"20889","C",27856,"27856"
"20890","V",1008,"1"
"20891","V",1036,"1"
"20892","V",1000,"1"
"20893","V",1107,"1"
"20894","V",1040,"1"
"20895","V",1001,"1"
"20896","V",1004,"1"
"20897","C",27861,"27861"
"20898","V",1008,"1"
"20899","V",1000,"1"
"20900","V",1038,"1"
"20901","V",1026,"1"
"20902","V",1017,"1"
"20903","V",1049,"1"
"20904","V",1053,"1"
"20905","V",1034,"1"
"20906","V",1004,"1"
"20907","C",27863,"27863"
"20908","V",1008,"1"
"20909","V",1009,"1"
"20910","V",1040,"1"
"20911","V",1059,"1"
"20912","V",1003,"1"
"20913","V",1004,"1"
"20914","V",1002,"1"
"20915","V",1048,"1"
"20916","C",27869,"27869"
"20917","V",1025,"1"
"20918","V",1058,"1"
"20919","V",1102,"1"
"20920","V",1017,"1"
"20921","V",1018,"1"
"20922","V",1008,"1"
"20923","V",1026,"1"
"20924","V",1032,"1"
"20925","V",1034,"1"
"20926","C",27871,"27871"
"20927","V",1025,"1"
"20928","V",1064,"1"
"20929","V",1022,"1"
"20930","V",1070,"1"
"20931","V",1008,"1"
"20932","V",1010,"1"
"20933","V",1026,"1"
"20934","V",1041,"1"
"20935","V",1068,"1"
"20936","C",27887,"27887"
"20937","V",1035,"1"
"20938","V",1037,"1"
"20939","V",1009,"1"
"20940","V",1017,"1"
"20941","V",1001,"1"
"20942","V",1003,"1"
"20943","C",27916,"27916"
"20944","V",1065,"1"
"20945","V",1020,"1"
"20946","V",1087,"1"
"20947","V",1017,"1"
"20948","V",1041,"1"
"20949","V",1053,"1"
"20950","V",1091,"1"
"20951","C",27920,"27920"
"20952","V",1008,"1"
"20953","V",1040,"1"
"20954","V",1001,"1"
"20955","V",1003,"1"
"20956","V",1014,"1"
"20957","V",1018,"1"
"20958","C",27931,"27931"
"20959","V",1025,"1"
"20960","V",1045,"1"
"20961","V",1171,"1"
"20962","V",1070,"1"
"20963","V",1004,"1"
"20964","V",1008,"1"
"20965","V",1027,"1"
"20966","V",1041,"1"
"20967","V",1003,"1"
"20968","C",27933,"27933"
"20969","V",1016,"1"
"20970","V",1082,"1"
"20971","V",1137,"1"
"20972","V",1059,"1"
"20973","V",1018,"1"
"20974","V",1008,"1"
"20975","V",1009,"1"
"20976","V",1295,"1"
"20977","V",1052,"1"
"20978","V",1075,"1"
"20979","C",27964,"27964"
"20980","V",1035,"1"
"20981","V",1008,"1"
"20982","V",1046,"1"
"20983","V",1017,"1"
"20984","V",1001,"1"
"20985","V",1034,"1"
"20986","C",27981,"27981"
"20987","V",1036,"1"
"20988","V",1008,"1"
"20989","V",1052,"1"
"20990","V",1017,"1"
"20991","V",1034,"1"
"20992","V",1018,"1"
"20993","C",27984,"27984"
"20994","V",1113,"1"
"20995","V",1008,"1"
"20996","V",1009,"1"
"20997","V",1017,"1"
"20998","V",1004,"1"
"20999","V",1034,"1"
"21000","C",27991,"27991"
"21001","V",1045,"1"
"21002","V",1008,"1"
"21003","V",1037,"1"
"21004","V",1009,"1"
"21005","V",1034,"1"
"21006","V",1075,"1"
"21007","V",1004,"1"
"21008","C",28012,"28012"
"21009","V",1123,"1"
"21010","V",1076,"1"
"21011","V",1001,"1"
"21012","V",1018,"1"
"21013","V",1004,"1"
"21014","V",1067,"1"
"21015","C",28021,"28021"
"21016","V",1008,"1"
"21017","V",1000,"1"
"21018","V",1046,"1"
"21019","V",1049,"1"
"21020","V",1001,"1"
"21021","V",1034,"1"
"21022","V",1002,"1"
"21023","C",28030,"28030"
"21024","V",1025,"1"
"21025","V",1022,"1"
"21026","V",1133,"1"
"21027","V",1049,"1"
"21028","V",1163,"1"
"21029","V",1017,"1"
"21030","V",1018,"1"
"21031","V",1067,"1"
"21032","V",1008,"1"
"21033","V",1125,"1"
"21034","V",1026,"1"
"21035","V",1052,"1"
"21036","V",1041,"1"
"21037","V",1001,"1"
"21038","V",1034,"1"
"21039","C",28032,"28032"
"21040","V",1030,"1"
"21041","V",1009,"1"
"21042","V",1076,"1"
"21043","V",1001,"1"
"21044","V",1004,"1"
"21045","V",1074,"1"
"21046","C",28049,"28049"
"21047","V",1008,"1"
"21048","V",1038,"1"
"21049","V",1026,"1"
"21050","V",1063,"1"
"21051","V",1024,"1"
"21052","V",1034,"1"
"21053","C",28051,"28051"
"21054","V",1008,"1"
"21055","V",1011,"1"
"21056","V",1234,"1"
"21057","V",1052,"1"
"21058","V",1040,"1"
"21059","V",1004,"1"
"21060","V",1014,"1"
"21061","V",1018,"1"
"21062","C",28054,"28054"
"21063","V",1098,"1"
"21064","V",1020,"1"
"21065","V",1058,"1"
"21066","V",1070,"1"
"21067","V",1017,"1"
"21068","V",1018,"1"
"21069","V",1215,"1"
"21070","V",1004,"1"
"21071","V",1021,"1"
"21072","V",1008,"1"
"21073","V",1041,"1"
"21074","V",1003,"1"
"21075","V",1001,"1"
"21076","V",1042,"1"
"21077","V",1034,"1"
"21078","C",28056,"28056"
"21079","V",1000,"1"
"21080","V",1011,"1"
"21081","V",1040,"1"
"21082","V",1017,"1"
"21083","V",1004,"1"
"21084","V",1014,"1"
"21085","V",1074,"1"
"21086","C",28058,"28058"
"21087","V",1008,"1"
"21088","V",1098,"1"
"21089","V",1020,"1"
"21090","V",1009,"1"
"21091","V",1024,"1"
"21092","V",1004,"1"
"21093","V",1215,"1"
"21094","C",28069,"28069"
"21095","V",1030,"1"
"21096","V",1295,"1"
"21097","V",1076,"1"
"21098","V",1001,"1"
"21099","V",1004,"1"
"21100","V",1018,"1"
"21101","C",28089,"28089"
"21102","V",1020,"1"
"21103","V",1076,"1"
"21104","V",1017,"1"
"21105","V",1004,"1"
"21106","V",1018,"1"
"21107","V",1030,"1"
"21108","V",1009,"1"
"21109","V",1001,"1"
"21110","V",1091,"1"
"21111","V",1105,"1"
"21112","C",28104,"28104"
"21113","V",1130,"1"
"21114","V",1081,"1"
"21115","V",1062,"1"
"21116","V",1082,"1"
"21117","V",1014,"1"
"21118","V",1004,"1"
"21119","V",1000,"1"
"21120","V",1001,"1"
"21121","C",28109,"28109"
"21122","V",1008,"1"
"21123","V",1000,"1"
"21124","V",1017,"1"
"21125","V",1003,"1"
"21126","V",1088,"1"
"21127","V",1004,"1"
"21128","V",1014,"1"
"21129","V",1034,"1"
"21130","C",28111,"28111"
"21131","V",1118,"1"
"21132","V",1020,"1"
"21133","V",1171,"1"
"21134","V",1026,"1"
"21135","V",1017,"1"
"21136","V",1004,"1"
"21137","V",1053,"1"
"21138","C",28118,"28118"
"21139","V",1025,"1"
"21140","V",1216,"1"
"21141","V",1022,"1"
"21142","V",1073,"1"
"21143","V",1034,"1"
"21144","V",1004,"1"
"21145","C",28119,"28119"
"21146","V",1008,"1"
"21147","V",1046,"1"
"21148","V",1017,"1"
"21149","V",1039,"1"
"21150","V",1034,"1"
"21151","V",1103,"1"
"21152","C",28123,"28123"
"21153","V",1008,"1"
"21154","V",1082,"1"
"21155","V",1009,"1"
"21156","V",1052,"1"
"21157","V",1060,"1"
"21158","V",1031,"1"
"21159","V",1026,"1"
"21160","V",1066,"1"
"21161","V",1048,"1"
"21162","V",1018,"1"
"21163","V",1057,"1"
"21164","C",28124,"28124"
"21165","V",1125,"1"
"21166","V",1133,"1"
"21167","V",1031,"1"
"21168","V",1041,"1"
"21169","V",1067,"1"
"21170","V",1018,"1"
"21171","V",1004,"1"
"21172","C",28135,"28135"
"21173","V",1130,"1"
"21174","V",1020,"1"
"21175","V",1058,"1"
"21176","V",1017,"1"
"21177","V",1100,"1"
"21178","V",1018,"1"
"21179","V",1053,"1"
"21180","V",1004,"1"
"21181","C",28141,"28141"
"21182","V",1008,"1"
"21183","V",1000,"1"
"21184","V",1046,"1"
"21185","V",1017,"1"
"21186","V",1001,"1"
"21187","V",1034,"1"
"21188","C",28146,"28146"
"21189","V",1081,"1"
"21190","V",1020,"1"
"21191","V",1021,"1"
"21192","V",1138,"1"
"21193","V",1257,"1"
"21194","V",1110,"1"
"21195","V",1011,"1"
"21196","V",1144,"1"
"21197","V",1012,"1"
"21198","V",1040,"1"
"21199","V",1088,"1"
"21200","V",1001,"1"
"21201","V",1042,"1"
"21202","C",28152,"28152"
"21203","V",1295,"1"
"21204","V",1026,"1"
"21205","V",1053,"1"
"21206","V",1004,"1"
"21207","V",1034,"1"
"21208","V",1018,"1"
"21209","C",28169,"28169"
"21210","V",1070,"1"
"21211","V",1066,"1"
"21212","V",1072,"1"
"21213","V",1008,"1"
"21214","V",1125,"1"
"21215","V",1038,"1"
"21216","V",1026,"1"
"21217","V",1041,"1"
"21218","V",1034,"1"
"21219","V",1042,"1"
"21220","C",28172,"28172"
"21221","V",1008,"1"
"21222","V",1040,"1"
"21223","V",1017,"1"
"21224","V",1070,"1"
"21225","V",1002,"1"
"21226","V",1034,"1"
"21227","V",1018,"1"
"21228","C",28174,"28174"
"21229","V",1035,"1"
"21230","V",1008,"1"
"21231","V",1009,"1"
"21232","V",1017,"1"
"21233","V",1001,"1"
"21234","V",1034,"1"
"21235","C",28182,"28182"
"21236","V",1008,"1"
"21237","V",1030,"1"
"21238","V",1089,"1"
"21239","V",1031,"1"
"21240","V",1017,"1"
"21241","V",1024,"1"
"21242","V",1088,"1"
"21243","V",1001,"1"
"21244","V",1034,"1"
"21245","C",28184,"28184"
"21246","V",1025,"1"
"21247","V",1008,"1"
"21248","V",1026,"1"
"21249","V",1017,"1"
"21250","V",1004,"1"
"21251","V",1034,"1"
"21252","C",28189,"28189"
"21253","V",1008,"1"
"21254","V",1037,"1"
"21255","V",1009,"1"
"21256","V",1054,"1"
"21257","V",1017,"1"
"21258","V",1004,"1"
"21259","C",28191,"28191"
"21260","V",1008,"1"
"21261","V",1009,"1"
"21262","V",1076,"1"
"21263","V",1003,"1"
"21264","V",1034,"1"
"21265","V",1078,"1"
"21266","V",1018,"1"
"21267","V",1074,"1"
"21268","C",28200,"28200"
"21269","V",1118,"1"
"21270","V",1064,"1"
"21271","V",1065,"1"
"21272","V",1070,"1"
"21273","V",1004,"1"
"21274","V",1038,"1"
"21275","V",1143,"1"
"21276","V",1026,"1"
"21277","V",1042,"1"
"21278","V",1053,"1"
"21279","C",28202,"28202"
"21280","V",1036,"1"
"21281","V",1009,"1"
"21282","V",1076,"1"
"21283","V",1017,"1"
"21284","V",1032,"1"
"21285","V",1074,"1"
